commitHash;abbreviatedCommitHash;authorName;authorEmail;authorDate;authorDateUnixTimestamp;committerName;committerEmail;committerDate;committerDateUnixTimestamp
32c51e9227156990a15944d28072d584883ee2fd;32c51e922;-;-;Sat Nov 23 16:07:25 2013 -0800;1385251645;-;-;Sat Nov 23 16:07:25 2013 -0800;1385251645
042a9dbeb1612ab582e841645380c956195f8432;042a9dbeb;-;-;Fri Nov 22 18:32:26 2013 -0800;1385173946;-;-;Fri Nov 22 18:32:26 2013 -0800;1385173946
c8f4ce14fc25c7c69b5bde3568caadb55ec808c3;c8f4ce14f;-;-;Fri Nov 22 18:22:56 2013 -0800;1385173376;-;-;Fri Nov 22 18:22:56 2013 -0800;1385173376
295aa7eea425d5ad99350c55ff9674040fe26b45;295aa7eea;-;-;Fri Nov 22 18:03:15 2013 -0800;1385172195;-;-;Fri Nov 22 18:03:15 2013 -0800;1385172195
62449689a18324317a67504611a1593283059db3;62449689a;-;-;Fri Nov 22 08:05:56 2013 -0800;1385136356;-;-;Fri Nov 22 08:05:56 2013 -0800;1385136356
db3e9b8fb571f6c3ee1a043f98133fa5cdfb438e;db3e9b8fb;-;-;Fri Nov 22 07:30:58 2013 -0800;1385134258;-;-;Fri Nov 22 07:33:28 2013 -0800;1385134408
5e4f143b8601b376a6c59df3ce8d76f63e5a6f2a;5e4f143b8;-;-;Sat Nov 16 12:10:12 2013 -0800;1384632612;-;-;Sat Nov 16 12:10:12 2013 -0800;1384632612
bbcfc898defcb9c97a4fb1a6a348fcdd781fdcf3;bbcfc898d;-;-;Sat Nov 16 11:30:30 2013 -0800;1384630230;-;-;Sat Nov 16 11:40:58 2013 -0800;1384630858
86f828998f6452dcb0b8f788b8cb63c7a858441a;86f828998;-;-;Sat Nov 16 10:38:28 2013 -0800;1384627108;-;-;Sat Nov 16 11:40:58 2013 -0800;1384630858
8e16172c4096cab9fde522b6e8b25823e5f3b056;8e16172c4;-;-;Sat Nov 16 10:20:33 2013 -0800;1384626033;-;-;Sat Nov 16 11:40:58 2013 -0800;1384630858
4a9d7bc554c8a12ce093ba5caff21b0e00c4b108;4a9d7bc55;-;-;Fri Nov 8 18:47:32 2013 -0800;1383965252;-;-;Fri Nov 8 18:47:32 2013 -0800;1383965252
62a88c0259ec08080da8dde72df1d978039f0d6f;62a88c025;-;-;Thu Nov 7 07:53:13 2013 -0800;1383839593;-;-;Thu Nov 7 07:53:13 2013 -0800;1383839593
40bab784a2b4eead93bb569a2265f592ffbdb9c8;40bab784a;-;-;Thu Nov 7 12:01:36 2013 +0000;1383825696;-;-;Thu Nov 7 14:53:22 2013 +0000;1383836002
c89e181e0280de9249bc07efb377753a003f55d7;c89e181e0;-;-;Wed Nov 6 18:51:25 2013 -0800;1383792685;-;-;Wed Nov 6 18:51:25 2013 -0800;1383792685
fa8e803b8127839347587ed4856f3fae106e61ec;fa8e803b8;-;-;Wed Nov 6 18:41:23 2013 -0800;1383792083;-;-;Wed Nov 6 18:41:23 2013 -0800;1383792083
88d34b8a8c62474b099534608cfaff87098b2de1;88d34b8a8;-;-;Wed Nov 6 18:23:30 2013 -0800;1383791010;-;-;Wed Nov 6 18:23:30 2013 -0800;1383791010
387872f47a801102dba3d47250f82839976108e1;387872f47;-;-;Tue Nov 5 18:43:57 2013 -0800;1383705837;-;-;Tue Nov 5 18:43:57 2013 -0800;1383705837
0d1005f20127565dd54bbf37270695779de94473;0d1005f20;-;-;Tue Nov 5 08:18:52 2013 -0800;1383668332;-;-;Tue Nov 5 08:18:52 2013 -0800;1383668332
8344b14e4c4161233bded6a1af812230b9ee20ad;8344b14e4;-;-;Tue Nov 5 07:59:47 2013 -0800;1383667187;-;-;Tue Nov 5 08:17:36 2013 -0800;1383668256
cc805fdeb2fb10b588dbbe77e867aa7ef5d12dc3;cc805fdeb;-;-;Tue Nov 5 07:55:29 2013 -0800;1383666929;-;-;Tue Nov 5 08:17:36 2013 -0800;1383668256
d1b611b97332dd9d00c9f61fc4a70f0567aa9610;d1b611b97;-;-;Tue Nov 5 07:52:10 2013 -0800;1383666730;-;-;Tue Nov 5 07:52:10 2013 -0800;1383666730
888b2d50bd5fb89fad104dd939a0c2e4571548f2;888b2d50b;-;-;Wed Oct 30 07:59:40 2013 -0700;1383145180;-;-;Wed Oct 30 07:59:40 2013 -0700;1383145180
5578379e042046bfa44c94fb1fb6019986e194f2;5578379e0;-;-;Sun Oct 20 13:15:03 2013 -0700;1382300103;-;-;Sun Oct 20 13:17:28 2013 -0700;1382300248
2249865b029bcac568656ab67998d3706d27813e;2249865b0;-;-;Sun Oct 20 13:00:23 2013 -0700;1382299223;-;-;Sun Oct 20 13:00:23 2013 -0700;1382299223
775639a5ed296935104321c7ff496d205f56c714;775639a5e;-;-;Sun Oct 20 10:13:38 2013 -0700;1382289218;-;-;Sun Oct 20 10:13:38 2013 -0700;1382289218
48ca6482e88f2f4d2f8b460ca79bc792ea29c1ac;48ca6482e;-;-;Sun Oct 20 10:06:46 2013 -0700;1382288806;-;-;Sun Oct 20 10:08:12 2013 -0700;1382288892
683b2a58778182ab1f864a6131898d1c641a21ec;683b2a587;-;-;Mon Sep 30 11:12:36 2013 +0200;1380532356;-;-;Sun Oct 20 10:08:12 2013 -0700;1382288892
